portfolio,total_return,annual_return,annual_volatility,sharpe,sortino,calmar,max_drawdown,win_rate,profit_loss_ratio,trade_count,avg_holding_days,turnover,single_period_max_loss,max_consecutive_losses,excess_total_return,excess_vs_buy_hold,strategy_name,kind,fast,slow,window,risk_filter,buy_hold_total_return,beats_buy_hold,selection_mode,test_year,selected_on_train_total_return
strategy,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.6720024857225511,-1.1853088480801315,ma_60_250_mdd60_gt_-25,ma,60.0,250.0,,mdd60_gt_-25,1.1853088480801315,False,anchored,2021,1.3665671877436463
strategy,-0.201935983048248,-0.20934012014700154,0.20282420639238838,-1.0321259176629407,-0.7322726884308757,-0.7453679324493835,-0.2808547443932563,0.37037037037037035,1.169154860187151,6.0,17.0,6.0,-0.08356589147286819,4.0,-0.337185288977373,-0.19228713774612982,ma_5_180_gap_risk,ma,5.0,180.0,,gap_risk,-0.00964884530211818,False,anchored,2022,6.331624045543607
strategy,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.27519020120924664,0.29430894308942956,ma_10_180_gap_risk,ma,10.0,180.0,,gap_risk,-0.29430894308942956,True,anchored,2023,5.011035254411673
strategy,0.050718022646029315,0.052868276586760965,0.5096238844388139,0.10373979360284162,0.1629704649535476,0.18871955724375858,-0.2801420126186177,0.37383177570093457,1.8768696268548173,35.0,5.055555555555555,35.0,-0.08210308210308215,9.0,0.17291816386114234,0.2636384194522242,momentum_10_gap_risk,momentum,,,10.0,gap_risk,-0.2129203968061949,True,anchored,2024,4.241718003584278
strategy,-0.09072187430135847,-0.0939190633148208,0.2967406649940041,-0.3165021663502659,-0.37272429442914495,-0.3596138183643409,-0.2611664472238583,0.39416058394160586,1.4670247833879926,33.0,7.176470588235294,33.0,-0.10943972095051224,9.0,-0.36162192000636595,-0.3550123921224768,momentum_10_gap_risk,momentum,,,10.0,gap_risk,0.26429051782111834,False,anchored,2025,3.845282574980862
strategy,0.0030105909122601915,0.007454403383676755,0.501992830050371,0.014849621224527779,0.018407628487767173,0.02937816246930392,-0.25373960646672733,0.38095238095238093,1.749736988087044,10.0,7.4,10.0,-0.1145466307277628,6.0,-0.2624476022328276,-0.24961814998825216,momentum_10_gap_risk,momentum,,,10.0,gap_risk,0.25262874090051235,False,anchored,2026,3.5535997423479238
